Date,Open,High,Low,Close,Adj Close,Volume
2023-01-24,3450.000000,3578.000000,3441.000000,3513.500000,3513.500000,768031
2023-01-25,3531.100098,3554.500000,3507.300049,3515.100098,3515.100098,474769
2023-01-27,3532.699951,3584.000000,3518.500000,3562.350098,3562.350098,308090
2023-01-30,3574.899902,3575.000000,3486.050049,3546.300049,3546.300049,272767
2023-01-31,3555.050049,3582.149902,3492.649902,3502.300049,3502.300049,537429
2023-02-01,3558.000000,3580.000000,3469.699951,3551.350098,3551.350098,361698
2023-02-02,3547.000000,3577.800049,3485.000000,3502.899902,3502.899902,222692
2023-02-03,3517.649902,3522.899902,3465.000000,3470.350098,3470.350098,322648
2023-02-06,3476.500000,3488.399902,3432.000000,3441.500000,3441.500000,314363
2023-02-07,3471.500000,3475.000000,3438.949951,3440.899902,3440.899902,369288
2023-02-08,3449.000000,3510.000000,3446.050049,3458.600098,3458.600098,217382
2023-02-09,3469.649902,3544.149902,3465.149902,3482.050049,3482.050049,372567
2023-02-10,3499.500000,3544.250000,3490.600098,3498.850098,3498.850098,393156
2023-02-13,3502.000000,3510.000000,3483.000000,3495.199951,3495.199951,252484
2023-02-14,3509.000000,3512.000000,3472.000000,3482.699951,3482.699951,496970
2023-02-15,3480.000000,3568.649902,3464.300049,3545.600098,3545.600098,211636
2023-02-16,3546.000000,3567.949951,3535.000000,3541.699951,3541.699951,315147
2023-02-17,3530.000000,3567.699951,3515.000000,3545.000000,3545.000000,202556
2023-02-20,3545.949951,3574.750000,3540.050049,3552.850098,3552.850098,191038
2023-02-21,3570.000000,3570.000000,3516.250000,3525.600098,3525.600098,302260
2023-02-22,3502.000000,3521.850098,3486.600098,3500.149902,3500.149902,117550
2023-02-23,3503.899902,3515.000000,3437.000000,3478.750000,3478.750000,237976
2023-02-24,3496.149902,3514.399902,3468.000000,3499.199951,3499.199951,113844
2023-02-27,3485.050049,3499.899902,3441.000000,3491.300049,3491.300049,132235
2023-02-28,3490.199951,3508.000000,3373.000000,3416.949951,3416.949951,328221
2023-03-01,3441.399902,3474.000000,3431.050049,3439.350098,3439.350098,145318
2023-03-02,3447.000000,3450.000000,3425.500000,3443.199951,3443.199951,191133
2023-03-03,3460.449951,3474.000000,3420.399902,3463.250000,3463.250000,264633
2023-03-06,3480.600098,3482.899902,3423.199951,3437.149902,3437.149902,189782
2023-03-08,3439.750000,3453.000000,3380.500000,3389.699951,3389.699951,355089
2023-03-09,3393.000000,3413.300049,3385.000000,3397.850098,3397.850098,389606
2023-03-10,3390.000000,3415.699951,3380.050049,3391.850098,3391.850098,265311
2023-03-13,3391.850098,3415.000000,3348.100098,3351.750000,3351.750000,195345
2023-03-14,3350.000000,3367.699951,3303.300049,3350.949951,3350.949951,268245
2023-03-15,3350.000000,3363.149902,3330.000000,3337.250000,3337.250000,231760
2023-03-16,3337.250000,3455.149902,3292.000000,3382.149902,3382.149902,353906
2023-03-17,3398.000000,3399.000000,3300.000000,3311.300049,3311.300049,562867
2023-03-20,3295.000000,3377.550049,3295.000000,3366.100098,3366.100098,240057
2023-03-21,3371.899902,3374.050049,3326.149902,3357.600098,3357.600098,223590
2023-03-22,3365.000000,3415.000000,3355.000000,3361.399902,3361.399902,226672
2023-03-23,3361.350098,3393.800049,3342.100098,3373.500000,3373.500000,191330
2023-03-24,3372.000000,3386.050049,3350.050049,3358.399902,3358.399902,178783
2023-03-27,3367.000000,3369.000000,3300.300049,3306.800049,3306.800049,211474
2023-03-28,3308.000000,3355.000000,3300.000000,3316.449951,3316.449951,155615
2023-03-29,3320.000000,3385.000000,3315.000000,3325.449951,3325.449951,276925
2023-03-31,3325.000000,3415.000000,3325.000000,3401.050049,3401.050049,286361
2023-04-03,3413.050049,3580.000000,3413.050049,3553.750000,3553.750000,429164
2023-04-05,3571.949951,3666.699951,3565.050049,3654.850098,3654.850098,481018
2023-04-06,3644.850098,3644.850098,3480.100098,3496.100098,3496.100098,886236
2023-04-10,3504.000000,3533.949951,3437.800049,3450.699951,3450.699951,242779
